Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
34,Girls,Mongolia,Khaliunaa Gankhulug,1899,7,3.5,290,58,42,-16,Level A
35,Girls,Mongolia,Bayanmunkh Amin-Erdene,1425,7,4,278,57,41,-16,Level A
36,Open,,Pranav Anand,2381,7,4.5,291,61,43,-18,Level A
37,Open,"Hong Kong, China",Xuqian Ben Han,1612,7,3.5,304,63,44,-19,Level A
38,Girls,Kazakhstan,Ayaulym Kaldarova,1592,7,3,180,61,41,-20,Level A
39,Open,Kyrgyzstan,Eldiar Orozbaev,1973,7,3,188,69,48,-21,Level A
40,Open,China,Jiajun Sun,2040,7,4,242,71,48,-23,Level A
41,Girls,India,Sahithi Varshini M,2070,7,5,281,66,43,-23,Level A
42,Open,India,Mahendra Teja Mekala,1892,7,5,284,64,39,-25,Level A
43,Girls,Malaysia,A'dira A'ddawiyah Abd Aziz,1372,7,3.5,329,73,47,-26,Level A
44,Girls,Malaysia,Kai Ni Agnes Chong,1892,7,4,270,69,43,-26,Level A
45,Girls,China,Jinru Cai,1584,7,3.5,382,68,41,-27,Level A
46,Girls,Sri Lanka,W M M N Wijesinghe,1612,7,3,169,74,46,-28,Level A
47,Open,,Seth Peramunetilleke,1925,6,2,204,78,49,-29,Level A
48,Girls,India,Vishwa Vasnawala,2034,7,3,228,77,45,-32,Level A
49,Girls,,Alo Nusrat Jahan,1730,7,3.5,262,73,41,-32,Level A
50,Open,Malaysia,A'qil A'lauddin Abd Aziz,1272,6,2,181,74,39,-35,Level A
51,Open,Qatar,ABDULLA AL HOMAID MOHAMMED,1301,6,1,175,78,41,-37,Level A
52,Girls,India,Kriti Mayur Patel,1394,7,3,203,81,43,-38,Level A
53,Open,Yemen,Husam Al-Dain Abdulhakim Nasher,1342,6,1,167,88,47,-41,Level A
54,Open,Myanmar,Kaung Mon Thar Johnathan,1468,7,1.5,188,90,48,-42,Level A
55,Girls,Australia,Ekaterina GRATCHEV,1436,7,3,209,84,41,-43,Level A
56,Girls,"Hong Kong, China",Yuen Tung Huang,1309,7,2.5,225,82,39,-43,Level A
57,Girls,Iran,Sahar Masoumi,1902,7,4.5,291,83,39,-44,Level A
58,Girls,China,Yaqing Wei,1650,7,5,240,86,40,-46,Level A
59,Girls,Kyrgyzstan,Tomiris Kalkanova,1105,6,1,177,82,35,-47,Level A
60,Open,Myanmar,Han Thiha Sai,1974,7,3,275,87,39,-48,Level A
61,Girls,,Elina Saadatmandi,1531,7,3,155,90,41,-49,Level A
62,Open,Maldives,Yoosuf Waseem Ahmed,1177,6,1,193,91,39,-52,Level A
63,Open,United Arab Emirates,Yahya Shuaib al kaff,1389,6,1,175,96,36,-60,Level A
64,Girls,Palestine,taqwa hamouri,1040,6,1,184,106,39,-67,Level A
65,Girls,,Sirin El Anis,,6,0,128,115,27,-88,Level A
66,Girls,Maldives,Usamath Kiyan Mohamed,1199,6,1,134,117,28,-89,Level A
67,Open,Guam,Noah Combs,,6,0,144,122,29,-93,Level A
68,Girls,Yemen,Fatima Ahmed Al-Jadi,,3,0,1,1000,0,-1000,Level A
