Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
47,Girls,Argentina,Isis Veliz,1432,7,3,169,76,39,-37,Level A
48,Open,Ecuador,Christopher Leonel Garzon Zapatanga,1697,7,5,272,80,42,-38,Level A
49,Girls,Cuba,Ana Mar�a Salvato Le�n,1497,7,2.5,246,76,35,-41,Level A
50,Girls,Brazil,Tatiana Dos Santos Spineva Bokhonok,1177,7,2,241,83,41,-42,Level A
51,Open,Haiti,Melchisedek AZOLIN,,7,2,151,83,40,-43,Level A
52,Open,Jamaica,Jaheim Smart,1333,7,2,226,82,38,-44,Level A
53,Girls,Chile,Consuelo Villegas Ampuero,1263,7,2.5,206,86,39,-47,Level A
54,Girls,Colombia,Greissy Sofia Valencia Lopez,1296,7,4,200,83,36,-47,Level A
55,Girls,Canada,Julia Li,1638,7,3,196,100,45,-55,Level A
56,Girls,,Kaia Gayle,1142,7,3,186,97,41,-56,Level A
57,Girls,Cuba,Aliett Valdes Boza,1892,7,4,159,96,40,-56,Level A
58,Open,United States of America,Bryan Xie,2050,7,4,253,97,40,-57,Level A
59,Open,Cayman Islands,Luc Sinton,,7,1,133,102,38,-64,Level A
60,Open,Uruguay,Filippo Lanzilotta,1179,7,1.5,223,109,43,-66,Level A
61,Open,Panama,SAMIR CAMARGO,,7,3,213,109,41,-68,Level A
62,Girls,Trinidad & Tobago,Aradhana Ramnarine Singh,1197,7,2,181,98,29,-69,Level A
63,Open,Guyana,Kyle Couchman,,7,1,172,130,29,-101,Level A
64,Girls,Guatemala,Keilyn Elizabeth Duque Roca,1302,7,2,88,174,25,-149,Level A
65,Girls,Haiti,Kathiana NICOLAS,,7,0,93,195,37,-158,Level A
66,Girls,Guyana,Harmony Dodson,,7,1,84,191,26,-165,Level A
