Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
61,,,,,15,7,353,67,50,-17,Level A
62,Default,Jamaica,Odane Hibbert,1467,11,5.5,263,65,48,-17,Level B
63,Default,,Felia Paschalia Ariawan,,8,2,165,58,41,-17,Level A
64,Default,Zimbabwe,Mathias Munemo,1379,10,6.5,285,64,46,-18,Level B
65,Default,Germany,Lars Goldbeck,2235,12,7,423,68,49,-19,Level B
66,Default,,Bestin Yap Fortuna,,12,5.5,345,65,46,-19,Level B
67,Default,Greece,Evangelia Stratigi,1627,12,5.5,344,65,46,-19,Level B
68,Default,,Nils Blach,,11,5,385,62,43,-19,Level A
69,Default,Philippines,Diomel John Escutin,1949,11,7,333,67,47,-20,Level B
70,Default,India,S Anand,1548,12,6.5,426,62,42,-20,Level A
71,Default,Poland,Damian Strzalkowski,1585,12,6.5,380,61,41,-20,Level A
72,Default,Mexico,Quetzija Escamilla Romero,1377,11,5.5,265,61,40,-21,Level A
73,Default,Poland,Karol Stasiowski,1545,12,6.5,229,65,43,-22,Level A
74,Default,France,Victor Gregoire,,7,2,188,72,49,-23,Level B
75,Default,United States of America,Segev Eliezer,2004,12,7.5,275,70,46,-24,Level B
76,Default,China,Yanting Chen,1775,10,3.5,427,62,38,-24,Level A
77,Default,Sri Lanka,T A Sajith Chathuran Obeysekara,1684,12,6.5,409,71,46,-25,Level B
78,Default,India,Majumdar Aniket,1584,12,5.5,439,65,40,-25,Level A
79,Default,Mexico,Gerardo Hernandez Vazquez,1886,11,6.5,349,70,44,-26,Level B
80,Default,India,Shriraj Trivedi,1273,12,5,351,68,42,-26,Level A
81,Default,Mexico,Antonio Sanchez Torres,1519,12,6,298,68,42,-26,Level B
82,Default,France,Chjara Sabiani,1842,12,6,395,68,42,-26,Level A
83,Default,Czech Republic,Jan Nosek,1904,11,6.5,256,71,43,-28,Level A
84,Default,Poland,Szymon Pinkas,1309,12,5,357,71,42,-29,Level A
85,Default,,Lakshay Solanki,,12,5.5,310,73,43,-30,Level A
86,Default,India,S Bharata,1219,7,2.5,178,70,40,-30,Level A
87,Default,,Jonathan Gonzalez Dominguez,,12,6.5,281,74,42,-32,Level A
88,Default,Peru,Sergio Cisneros Cardoza,1666,11,5,324,73,41,-32,Level A
89,Default,Jordan,Abu-Khater Ahmad,1414,12,6,334,78,44,-34,Level B
90,Default,India,K V Subhash,1779,12,7,266,79,44,-35,Level B
91,Default,,Xiao Liu,,12,4.5,290,78,43,-35,Level A
92,Default,,Yves Baumann,,12,6,334,73,38,-35,Level A
93,Default,Mexico,Arianne Elizabeth Ponce  Bermudez,1570,12,5.5,310,72,37,-35,Level A
94,Default,,Nilton Lima de Souza Junior,,7,1.5,109,83,46,-37,Level B
95,Default,,Daniel Souza Gon�alves de Ara�jo,,12,5.5,349,75,38,-37,Level A
96,Default,India,Jayalakshmi Sree,,6,1,175,79,41,-38,Level A
97,Default,,Ahmad Abo Azrek,,11,4.5,412,82,43,-39,Level A
98,Default,France,Axel Brunel,1827,12,6,333,81,42,-39,Level A
99,Default,,Adrian Pulchny,,11,3.5,231,81,41,-40,Level A
100,Default,,Muhammed Wadee,,7,3.5,140,79,39,-40,Level A
101,Default,Philippines,Merlene Membrere,1571,12,6,303,83,42,-41,Level A
102,Default,India,P M Ram Prasad,1493,10,3.5,305,83,42,-41,Level A
103,Default,,David Concha Astorga,,6,2,117,79,38,-41,Level A
104,Default,Peru,Maria Jose Romero Dongo,1338,12,5,181,84,41,-43,Level A
105,Default,,Ayussh Vashishth,,12,6.5,303,83,40,-43,Level A
106,Default,Oman,Mustafa Al Azizi,,12,5.5,314,88,44,-44,Level A
107,Default,Portugal,Ricardo Marques,1650,10,5,170,93,48,-45,Level B
108,Default,Mexico,Mauricio Maqueda Munguia,,11,4,225,92,47,-45,Level B
109,Default,,Jorge V�zquez Col�n,,7,3,131,89,44,-45,Level B
110,Default,,Agung Mulyo Husodo,,11,4.5,277,84,38,-46,Level A
111,Default,,Azeezah Muhammad,,11,4,218,93,45,-48,Level B
112,Default,Fiji,Navisheel Prasad,,9,3,266,90,42,-48,Level A
113,Default,Mexico,Vanessa Donjuan Perez,1272,11,4.5,316,88,39,-49,Level A
114,Default,Kazakhstan,Adeliya Manakayeva,1220,11,5,216,87,38,-49,Level A
115,Default,,Nicolas MENDES SEMEDO,,10,2.5,298,93,42,-51,Level A
116,Default,,Sacha Courtial,,12,5,247,90,39,-51,Level A
117,Default,,Leon Schnell,,12,5,295,92,40,-52,Level A
118,Default,,Miguel �ngel Salinas Nolasco,,9,6,277,90,38,-52,Level A
119,Default,,Medson Gaga,,1,0,24,92,38,-54,Level C
120,Default,,Dan Harding,,12,5,294,92,37,-55,Level A
121,Default,,Mikhail Omar,,4,0,116,101,44,-57,Level A
122,Default,Spain,Cesar Redondo Moran,1422,11,5,223,102,42,-60,Level A
123,Default,,Michael Ho,,10,2.5,254,95,34,-61,Level A
124,Default,,Mack Mohan Verma,,6,1,109,98,35,-63,Level A
125,Default,,Aji Irawan Rokhmad,,9,3,156,97,34,-63,Level A
126,Default,,Ednan Petetin,,12,5.5,303,104,39,-65,Level A
127,Default,,Vichristden Velonza,,9,4,188,104,34,-70,Level A
128,Default,Chile,Eduardo Raul Verastegui Marca,1843,6,2.5,105,118,43,-75,Level A
129,Default,,Inam Shirali,,12,4,267,112,35,-77,Level A
130,Default,,Isaac Whitaker,,10,2,230,119,35,-84,Level A
131,Default,,Munkhpurev Ganbold,,5,0,117,125,36,-89,Level A
132,Default,,Samir Andrei Lucio Dias,,9,3,170,122,31,-91,Level A
133,Default,,Atheer Al Dhuhli,,6,3,118,129,36,-93,Level A
134,Default,,Nokwanda Buthelezi,,8,1,39,125,31,-94,Level A
135,Default,,Nkosingiphile Gift Ntombela,,2,0,13,128,31,-97,Level B
136,Default,,Kerri Shi,,4,0,56,127,30,-97,Level A
137,Default,,Muhammad Jazli Adam bin Johari,,10,2,201,131,33,-98,Level A
138,Default,Fiji,Pavitra Chand,1018,10,2,167,133,32,-101,Level A
139,Default,,Ahmad Mousa,,10,3.5,104,138,36,-102,Level A
140,Default,Cuba,Jesus Javier Alayon Collazo,,4,0,63,136,27,-109,Level A
141,Default,,Vanshika Rajput,,11,3.5,73,140,30,-110,Level A
142,Default,,Philipp Oleynik,,10,2,164,150,37,-113,Level A
143,Default,,Ot�vio Bueno Rodrigues da Silva,,4,0.5,0,0,0,,Level A
144,Default,Belgium,Yohan Burignat,1712,4,0.5,0,0,0,,Level A
145,Default,,Xi Zhang,,1,0,0,0,0,,Level B
146,Default,Cuba,Jonathan Hernandez Ruiz,2024,3,0,0,0,0,,Level A
