Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
107,Default,Poland,Konrad Zielinski,1691,9,5,257,83,46,-37,Level B
108,Default,Mexico,Luis Eduardo Carrasco Lizarraga,,10,5,315,80,43,-37,Level A
109,Default,Romania,Emilia-Florentina Coman,1770,10,5,356,78,41,-37,Level A
110,Default,Kazakhstan,Alisa Kozybayeva,1704,10,5.5,307,78,41,-37,Level A
111,Default,Greece,Lampros Printzios,1296,10,5,248,77,40,-37,Level A
112,Default,Philippines,Kris Oswald Olvido,,10,5,378,77,40,-37,Level A
113,Default,Mexico,Susana Albarez Mendoza,1530,10,5.5,354,75,38,-37,Level A
114,Default,Kazakhstan,Kazybek Umbetov,2073,10,6.5,316,82,44,-38,Level A
115,Default,Guatemala,Hector Vinicio Cotto Mux,1941,8,4,222,79,41,-38,Level A
116,Default,,Aaradhya Nachankar,,6,5,129,79,41,-38,Level A
117,Default,Brazil,Luan Araujo De Paula,1706,10,4,275,83,44,-39,Level A
118,Default,,Emerson Pena Vasquez,,10,6,299,81,42,-39,Level A
119,Default,France,Lucas Brison,1906,7,2.5,218,77,38,-39,Level A
120,Default,France,Samuel Dubuisson,2044,10,7,211,88,48,-40,Level B
121,Default,Indonesia,Aji Bagus Wicaksono,,10,6.5,324,79,39,-40,Level A
122,Default,Russia,Aleksey Belov,1749,10,5,293,84,43,-41,Level A
123,Default,Peru,Eddi Gino Ramirez Quiroz,1478,9,4,230,83,42,-41,Level A
124,Default,Uganda,Safinah Mugide,1518,10,4,322,82,41,-41,Level A
125,Default,,Adam Banda,,9,2.5,334,78,37,-41,Level A
126,Default,France,Noe Mangold,1993,10,6,194,85,43,-42,Level A
127,Default,Mexico,Jorge Serrano Herrera,,10,5,303,82,40,-42,Level A
128,Default,Poland,Malgorzata Bebnik,1758,10,4.5,319,81,39,-42,Level A
129,Default,Spain,Luis Manso Marugan,1682,10,5,288,81,39,-42,Level A
130,Default,India,S Anand,1548,10,5,279,80,38,-42,Level A
131,Default,Mexico,Vanessa Donjuan Perez,1272,9,3,208,76,34,-42,Level A
132,Default,Belgium,Yohan Burignat,1712,9,3,236,87,44,-43,Level B
133,Default,Japan,Atsushi Takenouchi,,10,5,242,87,44,-43,Level A
134,Default,France,Wissam Pheng,1739,10,5,295,85,42,-43,Level A
135,Default,Bangladesh,Huq Syeda Sadia,,10,4,274,84,41,-43,Level A
136,Default,India,S Bharata,1219,9,4,331,83,40,-43,Level A
137,Default,Kenya,Wambugu Wandina,1412,10,5,262,83,39,-44,Level A
138,Default,France,Thomas Lepoittevin,1811,10,6,303,88,43,-45,Level A
139,Default,Cuba,Jesus Javier Alayon Collazo,,10,7,258,86,41,-45,Level A
140,Default,India,Priya Aditya,1579,10,5,257,85,40,-45,Level A
141,Default,Russia,Polina Anipchenko,1619,10,4,354,85,40,-45,Level A
142,Default,Switzerland,Ludovic Zaza,2032,9,5,249,90,44,-46,Level A
143,Default,United States of America,Segev Eliezer,2004,10,6,228,89,43,-46,Level A
144,Default,Jamaica,Kahli Campbell,,10,3,158,88,42,-46,Level A
145,Default,India,Shibashish Mahapatra,1652,4,2,133,88,42,-46,Level A
146,Default,,Vaishnavi Bhangar,,10,4,275,87,41,-46,Level A
147,Default,,Zihang Zou,,10,5,187,86,40,-46,Level A
148,Default,,Mohammed Alkibbee,,10,4,302,84,38,-46,Level A
149,Default,Poland,Agata Wicikowska,1545,8,2,154,90,43,-47,Level A
150,Default,India,Sharma Kunal,1324,9,4,244,85,38,-47,Level A
151,Default,Singapore,Shi Chen Kerwin Lim,,10,4.5,224,82,35,-47,Level A
152,Default,Kazakhstan,Zhansaya Shakuali,,9,3.5,272,86,38,-48,Level A
153,Default,,Ishan Chhangani,,9,3,236,85,37,-48,Level A
154,Default,Ukraine,Dmitry Nagornyy,1926,10,6,294,92,43,-49,Level A
155,Default,China,Siwei Wei,2099,10,6,244,90,41,-49,Level A
156,Default,,Sri Krishna TKVSS,,10,5,338,89,40,-49,Level A
157,Default,Poland,Julia Antolak,2306,10,7,292,88,39,-49,Level A
158,Default,Mexico,Abraham De Jesus Pablo Sotelo,,10,4.5,280,91,41,-50,Level A
159,Default,,Alessandro Marin Vargas,,10,3,187,88,38,-50,Level A
160,Default,,Dillan Carvennec,,9,3,237,88,37,-51,Level A
161,Default,France,Alexis Gelis,,9,4,239,92,40,-52,Level A
162,Default,Australia,Viney Kumar,1711,10,6,269,91,39,-52,Level A
163,Default,,M. Zainal A Loleh,,10,5,211,92,39,-53,Level A
164,Default,,Gaga Medson,,9,3,300,92,38,-54,Level A
165,Default,,David Poghosyan,,10,5,223,97,41,-56,Level A
166,Default,Belgium,Aurian De Briey,1690,10,4,265,94,38,-56,Level A
167,Default,,Davide Rabotti,,9,3,275,94,38,-56,Level A
168,Default,,Sanjay Pramod,,9,3.5,294,97,40,-57,Level A
169,Default,India,Sahay Aayush,,10,4,227,97,40,-57,Level A
170,Default,,Camila Oliveira Soares,,10,3.5,260,95,38,-57,Level A
171,Default,Portugal,Ricardo Marques,1650,10,4.5,345,92,35,-57,Level A
172,Default,India,Prakash Shubh,1096,9,3,178,90,33,-57,Level A
173,Default,,Jason Zhao,,4,0,124,98,40,-58,Level A
174,Default,Bulgaria,Gabriela Antova,2250,10,7,312,95,37,-58,Level A
175,Default,Uganda,Jimmy Balewa,1595,10,5,192,94,36,-58,Level A
176,Default,Jamaica,Javaughn Haynes,,9,3,224,97,38,-59,Level A
177,Default,Portugal,Ana Raquel Da Costa Bastos,1636,10,4,271,95,36,-59,Level A
178,Default,Uganda,Allen Kyolaba Nabacwa,1413,10,5,291,98,38,-60,Level A
179,Default,India,Shivam Handa,1323,10,5,359,94,33,-61,Level A
180,Default,India,Guha Aritrik,1502,9,3,229,101,39,-62,Level A
181,Default,,Ariski Wahyudi,,10,3,277,100,38,-62,Level A
182,Default,Brazil,Matheus dos Santos Ramos,,9,3.5,297,95,32,-63,Level A
183,Default,Scotland,Jonathan Livingstone,,10,4,196,104,40,-64,Level A
184,Default,India,Shenoy K Panchami,1371,6,1,125,98,34,-64,Level A
185,Default,Romania,Gabriela Cristocea,1757,10,5,237,100,35,-65,Level A
186,Default,Indonesia,Fajar Al Walidayn Mohammad,,10,4,339,103,37,-66,Level A
187,Default,Sri Lanka,Hiruna Wickramasinghe,1476,10,6,227,103,36,-67,Level A
188,Default,,Cephas King'ori Wangari,,10,4,294,100,33,-67,Level A
189,Default,,Hansen Nagaria,,10,4,274,108,39,-69,Level A
190,Default,,Ishaan Bedi,,10,3,314,104,34,-70,Level A
191,Default,,Miguel Ángel Salinas Nolasco,,9,4,232,103,33,-70,Level A
192,Default,France,Chjara Sabiani,1842,10,4,347,111,40,-71,Level A
193,Default,Malta,Jamie Farrugia,1566,10,4,239,107,36,-71,Level A
194,Default,,Christian Daniel Requejo Flores,,10,4,276,104,33,-71,Level A
195,Default,,Qianli Ma,,10,3.5,224,104,33,-71,Level A
196,Default,Singapore,Zhi Ying Natanya Ng,1394,10,5,282,102,31,-71,Level A
197,Default,Chile,Eduardo Raul Verastegui Marca,1843,10,5,217,116,43,-73,Level A
198,Default,,Ousha Al-Shamsi,1452,9,3,144,107,33,-74,Level A
199,Default,,Krishan Kumar Rao,,1,1,8,100,25,-75,Level A
200,Default,,Fabio Bastos,,10,3,198,117,41,-76,Level A
201,Default,Portugal,Ana Margarida Goncalves,,8,1,178,106,30,-76,Level A
202,Default,France,Jules Morata,1568,10,3.5,292,117,39,-78,Level A
203,Default,,Roberto Xicay,,10,4,258,114,36,-78,Level A
204,Default,Lesotho,Maboloko Leboela,1296,6,3,163,112,34,-78,Level A
205,Default,Poland,Jan Rosinski,1226,10,3,161,113,34,-79,Level A
206,Default,,Orama Mwinjiro,,9,2,184,110,29,-81,Level A
207,Default,,Suprakash Das,,10,3.5,258,121,39,-82,Level A
208,Default,France,Ednan Petetin,,10,4,223,113,31,-82,Level A
209,Default,Bangladesh,Bashar Zihad Md. Habibul,1447,10,4,265,120,37,-83,Level A
210,Default,Netherlands,Feline Waardenburg,1836,9,4,230,117,34,-83,Level A
211,Default,,Irawan Rokhmad Aji,,9,3,130,118,33,-85,Level A
212,Default,,Simon Frederic Bilai Biloa,,9,3,204,129,39,-90,Level A
213,Default,Fiji,Avineet Singh,,9,2.5,220,123,33,-90,Level A
214,Default,,Surya Prakash Sahu,,5,2,93,122,32,-90,Level A
215,Default,,Anuj Somani,,5,0.5,95,126,35,-91,Level A
216,Default,,Abir Mohammad Turza,,10,4,162,132,40,-92,Level A
217,Default,,Vishnusai Janjanam,,9,2,134,126,34,-92,Level A
218,Default,Namibia,Teolifus Uutoni,,9,2,169,127,34,-93,Level A
219,Default,India,Shukla Samarth,,10,3,191,126,33,-93,Level A
220,Default,Jordan,Haymoor Lana,1342,10,3.5,168,125,32,-93,Level A
221,Default,,Andre Carlos Barrera Gama,,9,3,133,129,34,-95,Level A
222,Default,,Junior Adelfo Calderon Nolazco,,10,2,214,123,28,-95,Level A
223,Default,Guatemala,Pablo Andres Solares Godoy,,6,1,77,135,36,-99,Level A
224,Default,Fiji,Pavitra Chand,,9,2.5,162,140,27,-113,Level A
225,Default,,Juan Dolorier Aburto Zapata,,7,3,67,138,22,-116,Level A
226,Default,India,Pillai Harshana,1073,7,1,48,153,33,-120,Level A
227,Default,,Osiel Castillo,,9,3,195,155,31,-124,Level A
228,Default,,Michael Verlinsky,,4,1,56,161,36,-125,Level A
229,Default,Egypt,EGY Salma Elhussien 🇪🇬,,9,2,118,158,25,-133,Level A
230,Default,,Harshit Rajput,,4,0.5,66,164,29,-135,Level A
231,Default,Jordan,Altahrawi Raneen,,10,3,164,163,21,-142,Level A
232,Default,,Maria Regina Blasio Lozano,,9,2,114,219,27,-192,Level A
233,Default,,Leqaa Fouad,,4,0,47,237,19,-218,Level A
234,Default,,Harsh Pundir,,8,1,63,284,17,-267,Level A
235,Default,,Lana Goncalves Westin,,10,2,55,346,13,-333,Level A
236,Default,,Ahmed Elbaz,,3,0,0,0,0,,Level A
237,Default,,Gayane Momchyan,,4,0,0,0,0,,Level A
238,Default,,Paul Waweru Gathoni,,3,0,0,0,0,,Level A
239,Default,Belgium,Josephine Collin,1171,2,0,0,0,0,,Level A
240,Default,Indonesia,Gracelia Paramesthi Samekto,1826,3,0,0,0,0,,Level A
241,Default,India,Rahul Bhagtani,,5,0,0,0,0,,Level A
