Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
50,Main list,United States of America,JOSIAH STEARMAN,2374,3,3,80,34,54,20,Level C
51,Main list,Peru,Blanca Solis Chimoy,1854,2,1,31,39,58,19,Level B
52,Main list,Cuba,Chaneli Martinez Mesa,1763,3,2,11,36,55,19,Level A
53,Main list,Greece,Georgios-Alexandros Kouskoutis,2231,3,2,55,34,53,19,Level C
54,Main list,FIDE,Sergei Lobanov,2516,3,3,54,39,57,18,Level D
55,Main list,Portugal,Andre Ventura Sousa,2390,3,3,89,37,55,18,Level D
56,Main list,Georgia,Irakli Beradze,2475,3,3,79,35,53,18,Level C
57,Main list,,Muhammad Lutfi Ali,2399,3,2,113,33,51,18,Level C
58,Main list,Croatia,Leon Livaic,2507,2,2,63,31,49,18,Level C
59,Main list,China,Haoyou Deng,1672,1,0,40,30,48,18,Level C
60,Main list,Russia,Dandar Shoboev,2185,3,3,47,29,47,18,Level B
61,Main list,Russia,David Shapiro,2395,2,2,46,28,46,18,Level B
62,Main list,Poland,Oliwia Kiolbasa,2255,2,1.5,72,26,44,18,Level D
63,Main list,Croatia,Miljenko Muha,2290,2,2,12,41,58,17,Level B
64,Main list,Poland,Michal Powalka,1969,3,2,48,39,56,17,Level C
65,Main list,India,Singh Mahip,1599,2,1,41,37,54,17,Level B
66,Main list,Czech Republic,Jan Petr,2282,3,3,68,32,49,17,Level C
67,Main list,Russia,Mikhail Mentchikov,1907,3,2,58,44,60,16,Level D
68,Main list,Guatemala,Hector Vinicio Cotto Mux,1941,2,1,22,39,55,16,Level B
69,Main list,FIDE,David Paravyan,2647,2,2,74,38,54,16,Level C
70,Main list,Peru,Kevin Johan Alfaro Mauricio,1969,3,2,70,38,54,16,Level C
71,Main list,Romania,Petru-Sebastian Ursan,2225,3,2,38,34,50,16,Level B
72,Main list,United States of America,Grigoriy Oparin,2652,3,3,69,33,49,16,Level C
73,Main list,Poland,Alicja Sliwicka,2346,3,3,56,44,59,15,Level D
74,Main list,Poland,Kamil Dragun,2557,3,3,22,40,55,15,Level B
75,Main list,India,Mukherjee Arpita,2206,3,3,81,37,52,15,Level C
76,Main list,Cuba,Ariel Gallestey Calvo,2125,2,2,26,44,58,14,Level B
77,Main list,Iran,Koosha Jaferian,2163,2,2,38,39,53,14,Level B
78,Main list,Russia,Dmitriy Tretiakov,1997,3,3,92,36,50,14,Level C
79,Main list,Poland,Anna Kubicka,2235,1,1,16,36,50,14,Level A
80,Main list,Kazakhstan,Alan Kozhamberdiyev,1517,2,2,30,33,47,14,Level C
81,Main list,Switzerland,Benedict Wasserfallen,,3,3,26,49,62,13,Level B
82,Main list,Azerbaijan,Ulvi Bajarani,2458,3,3,33,42,55,13,Level B
83,Main list,Greece,Georgios Beliotis,2161,2,1,44,42,55,13,Level B
84,Main list,Armenia,Mariam Avetisyan,2027,3,2,35,41,54,13,Level B
85,Main list,Serbia,Branislav Kiproski,2300,2,1,13,33,46,13,Level A
86,Main list,Russia,Oleg Zamyatin,1657,3,2.5,66,31,44,13,Level D
87,Main list,Armenia,Aram Vardanyan,2025,3,2,49,41,53,12,Level B
88,Main list,Germany,Andreas Ciolek,2247,3,2,20,38,50,12,Level B
89,Main list,,Yoseph Theolifus Taher,2455,3,3,50,38,50,12,Level C
90,Main list,Ukraine,Volodymyr Medvedyk,2159,3,3,68,35,47,12,Level C
91,Main list,,Sibonelo Sithole,,2,1,15,56,67,11,Level A
92,Main list,,Sheila Fadhilah Oktavia H.S,,2,1,21,46,57,11,Level B
93,Main list,Mongolia,Sumiya Bilguun,2454,3,2,36,45,56,11,Level B
94,Main list,Egypt,Ahmed Alaa Ahmed,2171,3,3,49,44,55,11,Level B
95,Main list,Greece,Vasil Androutsopoulos-Agiotatos,2144,3,2,49,44,55,11,Level C
96,Main list,Peru,Rodrigo Moreno Herrera,1633,3,2,26,43,54,11,Level B
97,Main list,Peru,Heidy Nicole Garcia Andrada,1912,3,2,51,40,51,11,Level C
98,Main list,Georgia,Ana Shamatava,2155,3,3,48,39,50,11,Level B
99,Main list,Netherlands,Benjamin Bok,2624,2,2,41,35,46,11,Level B
100,Main list,Portugal,Henrique M A Albergaria Paiva,2065,2,2,13,52,62,10,Level B
101,Main list,Poland,Maciej Chmielarz,1993,1,1,24,48,58,10,Level B
102,Main list,Mexico,Gerardo An Gracia Alvarez,2308,2,1,42,47,57,10,Level B
103,Main list,Mexico,Carlos Sandoval Mercado,2273,3,3,57,43,53,10,Level C
104,Main list,Uganda,Allen Kyolaba Nabacwa,1413,2,0,25,47,56,9,Level B
105,Main list,Greece,Petros Rahmanidis,2132,2,1,41,45,54,9,Level B
106,Main list,Russia,Aleksey Belov,1749,3,2,113,45,54,9,Level D
107,Main list,Netherlands,Robby Kevlishvili,2495,3,2.5,83,39,48,9,Level C
108,Main list,Mexico,Hugo Israel Hernandez santos,1592,2,2,43,38,47,9,Level B
109,Main list,France,Alexis Tahay,2366,3,3,70,34,43,9,Level C
110,Main list,Turkiye,Cemil Can Ali Marandi,2543,2,2,33,33,42,9,Level B
111,Main list,Greece,Anastasia Avramidou,2238,3,2.5,86,31,40,9,Level C
112,Main list,Philippines,Rhenzi Kyle Sevillano,2197,2,1,35,46,54,8,Level B
113,Main list,China,Qingyu Yuan,2373,3,3,71,46,54,8,Level C
114,Main list,Greece,Nikolaos Gouloutis,2362,1,0,57,43,51,8,Level D
115,Main list,United States of America,Cameron Wheeler,2398,3,2,42,40,48,8,Level B
116,Main list,Peru,Raul Celestino,1845,3,2,87,47,54,7,Level C
117,Main list,Brazil,Kathie Goulart Librelato,2165,3,3,81,47,54,7,Level D
118,Main list,Greece,Polihronis Drakopoulos,2120,2,1,39,47,54,7,Level B
119,Main list,India,Aagam Aditya E,1707,3,2,49,46,53,7,Level C
120,Main list,Mexico,Gerardo Renovato  Martinez,,3,2,49,44,51,7,Level B
121,Main list,Canada,Christopher Knox,2187,3,3,91,40,47,7,Level C
122,Main list,France,Benjamin Defromont,2246,3,2,11,39,46,7,Level A
123,Main list,France,Yovann Gatineau,2401,3,2,38,38,45,7,Level B
124,Main list,India,Manickam M Thanga,1623,2,1.5,81,29,36,7,Level D
125,Main list,Peru,Camila Francia Arzapalo,1334,3,2,20,49,55,6,Level B
126,Main list,India,P Tayade Atharvaa,1926,3,2,69,48,54,6,Level D
127,Main list,Romania,Kirill Shevchenko,2599,3,3,83,45,51,6,Level C
128,Main list,,Andrew Shattuck,,2,1,30,44,50,6,Level B
129,Main list,Uzbekistan,Shamsiddin Vokhidov,2529,2,2,38,50,55,5,Level B
130,Main list,Poland,Julia Antolak,2306,2,2,99,49,54,5,Level C
131,Main list,Romania,Radu-Cristian Toma,2385,3,3,58,48,53,5,Level C
132,Main list,Turkiye,Efe Can Tepe,2106,3,2,38,48,53,5,Level B
133,Main list,Romania,Andrei-Theodor Dolana,2359,3,3,83,47,52,5,Level C
134,Main list,Cuba,Raynner Amaro Alfonso,2186,2,2,67,41,46,5,Level B
135,Main list,Chile,Joaquin Aguirre Adaros,1885,2,2,41,39,44,5,Level B
136,Main list,Philippines,Franchell Eds Javier,1732,1,1,24,37,42,5,Level B
137,Main list,Russia,Anna Styazhkina,2294,3,3,77,51,55,4,Level D
138,Main list,India,Narendra Pallavan S,1478,2,1,38,49,53,4,Level B
139,Main list,India,Neelash Saha,2413,3,3,57,43,47,4,Level C
140,Main list,Philippines,Tristan Jared Cervero,1933,1,0,23,58,61,3,Level B
141,Main list,United Arab Emirates,Mozah Al-Moaamari,1383,3,2,48,51,54,3,Level B
142,Main list,,Corentin Tissier,,3,2,41,51,54,3,Level B
143,Main list,Greece,Lampros Giannoulakis,2325,2,1,46,49,52,3,Level B
144,Main list,Russia,Anna Kochukova,2092,3,2,50,49,52,3,Level C
145,Main list,Mexico,Antonio Sanchez Torres,,3,2,11,53,55,2,Level A
146,Main list,China,Qi B Chen,2493,2,2,56,48,50,2,Level C
147,Main list,Lesotho,Tjamela Tsepo,1281,1,1,4,48,50,2,Level A
148,Main list,Indonesia,Muhammad Andi Aqil Ramadhan,,3,1,71,47,49,2,Level C
149,Main list,India,Guha Aritrik,1502,3,1,35,47,49,2,Level B
150,Main list,India,Priya Aditya,1579,2,1,29,46,48,2,Level B
151,Main list,United States of America,Ruifeng Li,2541,3,3,34,45,47,2,Level B
152,Main list,Scotland,Declan Shafi,2166,3,3,106,45,47,2,Level B
153,Main list,France,Jerome Hillebrands,,3,1,19,45,47,2,Level A
154,Main list,FIDE,Mikhail Al. Antipov,2609,3,3,68,42,44,2,Level B
155,Main list,India,Choudhuri Angira,1468,2,0,69,41,43,2,Level D
156,Main list,India,Subhayan Kundu,2305,3,2,45,38,40,2,Level B
157,Main list,India,Sengupta Arka,1937,3,2,35,56,57,1,Level B
158,Main list,China,Xiangchen Xia,2039,3,2,39,53,54,1,Level B
159,Main list,Brazil,Felipe Nakashima,,2,1,46,49,50,1,Level B
160,Main list,Cuba,Marcos Antonio Morales Marmol,2241,3,2,41,48,49,1,Level B
161,Main list,United States of America,Craig Hilby,2454,3,3,62,47,48,1,Level B
162,Main list,Cuba,Jorge Roberto Elias Reyes,2428,3,3,62,47,48,1,Level B
163,Main list,France,Quentin Burri,2415,2,2,38,46,47,1,Level B
164,Main list,Philippines,Samantha Glo Revita,1889,1,0,38,55,55,0,Level C
165,Main list,Russia,Dmitriy Zimnikov,,2,1,43,51,51,0,Level B
166,Main list,Barbados,Nitin Mahtani,1773,3,2,78,49,49,0,Level B
167,Main list,Belgium,Nicola Capone,2300,3,3,70,49,49,0,Level C
168,Main list,Mongolia,Uurtsaikh Uuriintuya,2288,2,2,31,48,48,0,Level B
169,Main list,,Abrar Mahir,,3,2,113,48,48,0,Level B
170,Main list,Israel,Eyal Grinberg,2491,3,2,49,47,47,0,Level B
171,Main list,Belgium,Yohan Burignat,1712,3,2,78,46,46,0,Level B
172,Main list,Mexico,Alejandro Lima Martinez,2074,3,2,65,45,45,0,Level B
173,Main list,England,Kamila Hryshchenko,2028,3,2,61,44,44,0,Level B
174,Main list,Sri Lanka,Sajini Hasara Balasuriya,1543,2,2,42,51,50,-1,Level B
175,Main list,Israel,Omer Reshef,2495,2,2,30,51,50,-1,Level B
176,Main list,India,Rahul Bhagtani,,3,3,15,48,47,-1,Level A
177,Main list,Philippines,John Merill Jacutina,2254,3,3,65,47,46,-1,Level B
178,Main list,Philippines,Daniel John Lemi,1752,3,2,28,47,46,-1,Level B
179,Main list,,Pedro Felipe Soares,,2,1.5,89,44,43,-1,Level B
180,Main list,,Zexu Di,,2,2,19,43,42,-1,Level A
181,Main list,Indonesia,Anthony Jonathan,1995,2,2,43,41,40,-1,Level B
182,Main list,Peru,Breiner Roiser Correa Atucsa,2245,3,2,43,62,60,-2,Level B
183,Main list,France,Matteo Grolleau,1804,3,2,37,56,54,-2,Level B
184,Main list,,Al Ayyubi Sholahuddin,,2,2,62,55,53,-2,Level C
185,Main list,Cuba,Jesus Javier Alayon Collazo,,3,1,43,51,49,-2,Level B
186,Main list,Greece,Stavroula Tsolakidou,2379,3,3,84,50,48,-2,Level B
187,Main list,Canada,Houji Yao,2035,2,1,17,49,47,-2,Level A
188,Main list,Mexico,Luis Gabriel Perez Vega,1765,3,2,52,44,42,-2,Level B
189,Main list,Malaysia,Kim Yew Chan,2303,3,3,57,41,39,-2,Level B
190,Main list,Portugal,Rafael A Figueiredo Ribeiro,1783,3,2,35,63,60,-3,Level B
191,Main list,Peru,Mels Leopold Ccerhuayo Escobedo,2153,2,1,24,57,54,-3,Level B
192,Main list,Peru,Stephanie Beatriz Puppi Lazo,1992,3,2,100,55,52,-3,Level C
193,Main list,Bulgaria,Gabriela Antova,2250,3,1,27,55,52,-3,Level B
194,Main list,Venezuela,Felix Jose Ynojosa Aponte,2393,2,1,68,52,49,-3,Level B
195,Main list,Philippines,Jeth Romy Morado,2243,3,2,71,49,46,-3,Level B
196,Main list,India,Moharil Rutvik,1610,3,1.5,99,49,46,-3,Level B
197,Main list,China,Jinshi Bai,2618,3,2,68,47,44,-3,Level B
198,Main list,South Korea,Sung Ho Yim,2281,1,1,19,45,42,-3,Level A
199,Main list,Mexico,Jesus Yescas Villanueva,1730,2,2,36,57,53,-4,Level B
200,Main list,New Zealand,Judy Zhu,,3,1,32,54,50,-4,Level B
201,Main list,India,Abhinav Reddy Bathula,1735,3,3,54,52,48,-4,Level B
202,Main list,Mexico,Marco Torres Flores,1593,3,2,108,51,47,-4,Level B
203,Main list,Russia,Mikhail Khmelev,2077,2,1,67,49,45,-4,Level B
204,Main list,Scotland,Ioannis Dabos - Doukas,1792,3,2,60,49,45,-4,Level B
205,Main list,,Harsh Dwivedi,,1,1,33,46,42,-4,Level B
206,Main list,Mexico,Murga Francisco Bencomo,1816,1,1,22,36,32,-4,Level B
207,Main list,Greece,Andreas Kelires,2520,3,2,39,56,51,-5,Level B
208,Main list,,Sri Krishna TKVSS,,3,1.5,60,50,45,-5,Level B
209,Main list,United States of America,Benjamin Frenkel,2129,3,2.5,84,50,45,-5,Level B
210,Main list,,Jingzhe Zeng,,3,2,56,50,45,-5,Level B
211,Main list,El Salvador,Angie Garcia,1802,3,0.5,95,44,39,-5,Level B
212,Main list,Indonesia,Adiwindra Akbar Jurheza,1777,3,1,46,60,54,-6,Level B
213,Main list,Poland,Aleksander Kaczmarek,2371,2,2,69,57,51,-6,Level C
214,Main list,Philippines,Shania Mae Mendoza,2158,3,2,58,56,50,-6,Level D
215,Main list,France,Samuel Dubuisson,2044,3,2,36,56,50,-6,Level B
216,Main list,,Aay Aisyah Anisa,1999,2,1,57,55,49,-6,Level B
217,Main list,Sri Lanka,Minul Sanjula Doluweera,2139,2,2,31,51,45,-6,Level B
218,Main list,Netherlands,Luuk Baselmans,2251,3,2,43,67,60,-7,Level B
219,Main list,India,P Iniyan,2506,3,2,14,57,50,-7,Level A
220,Main list,Brazil,Daniel Pereira Da Silva,1775,2,0,49,56,49,-7,Level B
221,Main list,New Zealand,Ryan Winter,1965,3,2,62,55,48,-7,Level B
222,Main list,Saudi Arabia,Tariq Nasser Alshehri,,3,1.5,116,55,48,-7,Level B
223,Main list,Kyrgyzstan,Kairatbek Abylkasymov,1827,3,2,97,53,46,-7,Level B
224,Main list,Portugal,Tiago Marques Alves,1506,3,2,60,50,43,-7,Level B
225,Main list,Switzerland,Jan Fecker,1932,2,1,83,49,42,-7,Level B
226,Main list,Mexico,Aldo Ivan Espinoza Briones,1535,3,1.5,71,48,41,-7,Level B
227,Main list,Namibia,Lazarus Shatipamba,,1,0,30,47,40,-7,Level B
228,Main list,Ukraine,Nadezhda Salah,2026,3,1,27,40,33,-7,Level B
229,Main list,Cuba,Adrian Daniel Suarez Figueras,2166,2,0,3,40,33,-7,Level A
230,Main list,Indonesia,Michael Owen,1991,3,2,108,61,53,-8,Level C
231,Main list,Mexico,Alfredo Felix Soto,2075,3,2.5,92,59,51,-8,Level C
232,Main list,Namibia,Dudley Noreseb,1698,2,0,12,58,50,-8,Level B
233,Main list,,Thomas Goldie,,3,2,90,57,49,-8,Level C
234,Main list,Mongolia,Byambasuren Garidmagnai,2369,3,3,19,55,47,-8,Level A
235,Main list,FIDE,Olga Badelka,2428,3,3,82,54,46,-8,Level B
236,Main list,Chile,Ian Avalos Herrera,1630,3,2,92,51,43,-8,Level B
237,Main list,,Fabian Olivares,,3,1,68,60,51,-9,Level C
238,Main list,,Osiel Castillo,,3,0,58,57,48,-9,Level B
239,Main list,United States of America,Jack Easton,2175,3,3,63,52,43,-9,Level A
240,Main list,Australia,Viney Kumar,1711,3,2,65,51,42,-9,Level B
241,Main list,Philippines,Divine Grace Luna,1716,2,1,53,51,42,-9,Level C
242,Main list,,Lindokuhle Vukile Sibisi,,1,0,10,49,40,-9,Level A
243,Main list,Serbia,Matija Lojovic,2119,3,2,95,47,38,-9,Level B
244,Main list,India,Mishra Shreyam,1577,3,2,47,61,51,-10,Level C
245,Main list,Greece,Ioannis K. Kollias,1721,3,2,81,57,47,-10,Level B
246,Main list,Jamaica,Christopher Davis,1337,2,1,32,54,44,-10,Level A
247,Main list,Mexico,Kenneth Porras Romero,1745,3,2,55,54,44,-10,Level B
248,Main list,,Qiao Li,,3,1,50,54,44,-10,Level A
249,Main list,Mexico,Cojo Miramontes Alejandro Del,1677,2,1,19,52,42,-10,Level A
250,Main list,Ukraine,Vitaly Stasiuk,1855,3,2,48,50,40,-10,Level B
251,Main list,Mongolia,Uurtsaikh Agibileg,2413,3,3,79,67,56,-11,Level D
252,Main list,India,Sunyuktha C M N,1867,2,1,53,64,53,-11,Level D
253,Main list,Philippines,John Jasper Laxamana,2069,3,1,77,59,48,-11,Level B
254,Main list,Armenia,Vahan Nalbandyan,2014,3,2,101,54,43,-11,Level C
255,Main list,Greece,Zisis Tsaknakis,2236,3,3,74,54,43,-11,Level A
256,Main list,Poland,Lukasz Zaleski,2173,3,3,36,53,42,-11,Level B
257,Main list,Chile,Alex Benjamin Ortega Carrasco,1935,3,1.5,130,52,41,-11,Level A
258,Main list,Turkiye,Mirac Kerem Maden,2072,2,1,50,51,40,-11,Level B
259,Main list,,Kundanr Kumar,,3,1,30,48,37,-11,Level B
260,Main list,Chile,Antonia Leon Badillo,1320,3,1,9,44,33,-11,Level A
261,Main list,,Diego Cabezas,,3,1,47,63,51,-12,Level B
262,Main list,Belgium,Quentin Fontaine,2324,2,1,37,63,51,-12,Level B
263,Main list,Netherlands,Michael Nicol,,3,1,31,60,48,-12,Level B
264,Main list,Kazakhstan,Bakhytzhan Kembayev,2054,3,3,96,60,48,-12,Level B
265,Main list,Indonesia,Qomara Reyhan,1608,2,1,52,58,46,-12,Level B
266,Main list,United States of America,Dachey Lin,2222,2,2,54,53,41,-12,Level A
267,Main list,India,Jwalin Mehta,2086,2,2,66,53,41,-12,Level A
268,Main list,Egypt,Ahmed Kamel Abu Elmagd,,3,2,40,52,40,-12,Level A
269,Main list,Peru,Gianella Francia Arzapalo,1701,2,2,14,48,36,-12,Level A
270,Main list,India,Srijit Paul,2312,3,2,92,62,49,-13,Level C
271,Main list,India,Chakraborty Shashwat,1820,2,1,59,60,47,-13,Level B
272,Main list,Turkiye,Emre Erdal,1516,1,1,35,59,46,-13,Level A
273,Main list,Brazil,Pedro Ferreira Lage,2123,3,2,64,58,45,-13,Level B
274,Main list,Poland,Damian Strzalkowski,1585,3,2,79,56,43,-13,Level A
275,Main list,Germany,Ferdinand Xiong,2211,1,1,24,55,42,-13,Level A
276,Main list,India,Prakash Shubh,1096,3,1,73,55,42,-13,Level A
277,Main list,Philippines,Daphne Mae Dy,1578,3,2,88,54,41,-13,Level A
278,Main list,Greece,Nikolas Theodorou,2554,3,3,76,54,41,-13,Level B
279,Main list,Cuba,Carlos Daniel Albornoz Cabrera,2573,1,1,16,51,38,-13,Level A
280,Main list,Ecuador,Ariana Escobar,1557,2,1,57,63,49,-14,Level B
281,Main list,Russia,Timofey Smirnov,2420,3,3,68,63,49,-14,Level B
282,Main list,Russia,Darya Gorovenko,2106,2,2,63,63,49,-14,Level B
283,Main list,United States of America,Ladia Jirasek,2361,3,2,64,61,47,-14,Level B
284,Main list,,Ummi Fisabilillah,2159,2,2,19,61,47,-14,Level A
285,Main list,,Rohan M,,2,1,52,60,46,-14,Level B
286,Main list,India,Manoj Anjali,1576,2,1.5,90,57,43,-14,Level B
287,Main list,Lesotho,Phetetso Mashato,1270,2,0,36,56,42,-14,Level A
288,Main list,Uganda,Jimmy Balewa,1595,2,2,70,54,40,-14,Level B
289,Main list,Russia,Nikita Fedotov,2311,3,2,111,65,50,-15,Level C
290,Main list,India,Kuvelkar Rajaryan,1905,3,2,72,64,49,-15,Level C
291,Main list,Peru,Mariano Anthon Cardenas Quispe,1686,1,0,40,60,45,-15,Level D
292,Main list,Russia,Sergey Drygalov,2490,2,2,32,59,44,-15,Level A
293,Main list,Armenia,Hovhannes Gabuzyan,2557,3,3,84,58,43,-15,Level B
294,Main list,Peru,German Gonzalo Quirhuayo Chumbe,2296,2,1,7,58,43,-15,Level A
295,Main list,Mongolia,Erdene-Ochir Nyambileg,2038,3,2,55,57,42,-15,Level B
296,Main list,Greece,Konstantinos Mourogiannis,1833,3,2,117,55,40,-15,Level A
297,Main list,Indonesia,Ivan Maxmillian Putra Pasaribu,2229,3,1,21,53,38,-15,Level A
298,Main list,China,Yiqian Wu,,3,2,74,51,36,-15,Level A
299,Main list,,Leonardo de Lima Silva,,1,0,6,48,33,-15,Level A
300,Main list,Germany,Yankelevich Lev,2389,1,1,25,47,32,-15,Level B
301,Main list,France,Julien Morison,1828,1,1,21,68,52,-16,Level B
302,Main list,Netherlands,Bas Van Doren,2032,3,3,60,61,45,-16,Level B
303,Main list,Poland,Maciej Zielinski,2197,3,3,113,60,44,-16,Level B
304,Main list,Mexico,Gerardo Hernandez Vazquez,1886,2,1,78,58,42,-16,Level A
305,Main list,Poland,Malgorzata Bebnik,1758,3,2,21,54,38,-16,Level A
306,Main list,Spain,David Villacorta Nicolas,2153,3,1.5,68,53,37,-16,Level A
307,Main list,Singapore,Zhi Ying Natanya Ng,1394,2,1,50,52,36,-16,Level B
308,Main list,Mexico,Teresa Alejandra Avila Bautista,1642,2,1.5,99,51,35,-16,Level B
309,Main list,Cuba,Jorge Marcos Gomez Sanchez,2352,2,1,19,70,53,-17,Level A
310,Main list,,Van Hoorn Geert,,3,1,63,63,46,-17,Level B
311,Main list,,Adam Banda,,3,1,105,57,40,-17,Level B
312,Main list,Egypt,Mohamed Zayan,2132,3,2,50,57,40,-17,Level B
313,Main list,Ireland,Conor Nolan,1884,3,1,77,55,38,-17,Level A
314,Main list,Cuba,William Hernandez Gonzalez,2481,1,1,19,49,32,-17,Level A
315,Main list,Russia,Alina Ser Bratchik,,2,0,23,79,61,-18,Level B
316,Main list,Kenya,Francis Michuki,1637,3,1,29,77,59,-18,Level B
317,Main list,United States of America,David Brodsky,2455,3,2,73,76,58,-18,Level D
318,Main list,Chile,Joaquin Fica Cruz,1949,2,2,32,68,50,-18,Level B
319,Main list,Greece,Ioannis Poulopoulos,2236,3,2.5,105,64,46,-18,Level B
320,Main list,,Jonathan Gonzalez Dominguez,,3,2,71,63,45,-18,Level B
321,Main list,Croatia,Filip Pavic,2243,3,3,74,63,45,-18,Level B
322,Main list,Kazakhstan,Ivan Mezentsev,2354,2,2,43,60,42,-18,Level B
323,Main list,India,L D`souza Andria,1786,2,1,69,60,42,-18,Level B
324,Main list,Indonesia,Abyaz Attaqee Shah Oktora,,1,0,27,59,41,-18,Level B
325,Main list,India,Isha Sharma,2256,3,3,46,57,39,-18,Level A
326,Main list,,Jorge Sanchez,,3,2,52,56,38,-18,Level A
327,Main list,,Hogle Alexfer Prudente Macedo,,3,0,35,55,37,-18,Level A
328,Main list,Romania,Radu-Cristian Fluerariu,1985,3,3,67,54,36,-18,Level A
329,Main list,Russia,Anna Afonasieva,2298,2,2,32,52,34,-18,Level B
330,Main list,Peru,Antony Neciosup,1655,2,1,17,66,47,-19,Level A
331,Main list,Cuba,Rafael Alejandro Medina Diaz,2290,2,1,7,62,43,-19,Level A
332,Main list,Indonesia,Muhammad Harits Fadlilah,1995,3,3,22,60,41,-19,Level B
333,Main list,Cuba,Melissa Rodriguez Dominguez,2103,2,1,24,57,38,-19,Level A
334,Main list,,Angela Nkosi,,3,2,36,78,58,-20,Level B
335,Main list,Greece,Georgios Paraskevas,1752,3,2,76,67,47,-20,Level B
336,Main list,Mongolia,Naran-Erdene Naranbaatar,2055,3,2,119,66,46,-20,Level B
337,Main list,,Lakshay Solanki,,2,0,83,65,45,-20,Level B
