Sort,Section,Fed,Name,Rating,Games,Result,Moves,CPL,MM,Sort score,"Analysis "
48,Girls,Philippines,Ruelle Canino,1660,7,4,208,69,40,-29,Level A
49,Girls,India,Palak Mohapatra,1465,7,3,240,72,41,-31,Level A
50,Open,United Arab Emirates,Jaber Soud,1386,7,3,190,75,42,-33,Level A
51,Girls,Singapore,Simeng Ding,1096,7,3,239,72,39,-33,Level A
52,Open,Singapore,Zi Han Goh,2087,7,3,176,79,45,-34,Level B
53,Girls,,Fatemeh Mashhadi,1627,7,4,403,72,38,-34,Level A
54,Girls,China,Xintong Liu,1519,7,3,247,76,39,-37,Level A
55,Girls,Kyrgyzstan,Aymonchok Zhunusbekova,1210,7,3,235,83,44,-39,Level A
56,Girls,United Arab Emirates,Fatima Saleh Jasim,,6,1,132,81,42,-39,Level A
57,Open,Yemen,Ali Abdulla Senan,1280,6,1,154,81,40,-41,Level A
58,Girls,Indonesia,Xiao Jiao Wang,1238,7,4,267,85,41,-44,Level A
59,Girls,India,Arshiya Das,1275,7,3,204,78,34,-44,Level A
60,Girls,Qatar,RAWDA AL QASSABI MANSOUR,1049,6,1,143,83,38,-45,Level A
61,Open,Kazakhstan,Imangali Akhilbay,1746,6,2,183,90,44,-46,Level A
62,Open,,Syed Ridwan,1343,6,0,181,85,39,-46,Level A
63,Open,Sri Lanka,WD Malisha Sasvindu Weeratungalage,1340,6,2,195,91,43,-48,Level A
64,Girls,Lebanon,Danielle Dib,1058,6,1.5,229,87,37,-50,Level A
65,Open,Maldives,Ikaan Waleed,1426,6,1,145,96,40,-56,Level A
66,Open,Lebanon,Mohamad Fawaz,1236,6,2,105,95,38,-57,Level A
67,Girls,Maldives,Maryam Mishka Migdhaadh,,6,0,137,109,28,-81,Level A
68,Girls,Kazakhstan,Kaliza Aizharyk,1321,7,3,139,122,33,-89,Level A
69,Open,Guam,Ezekiel Gatan,,6,0,89,121,28,-93,Level A
70,Girls,Yemen,Aya Abdul Hakim Al-Sebaei,,3,0,0,0,0,,Level A
